accord,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
Cmaj,0.9765139,0.0012797723,0.017499069,0.0023826128,0.9605233,0.009524867,0.0014933397,0.97276956,0.0012813407,0.023572743,0.013611351,0.03806443
Cmin,0.9782383,0.0010444253,0.0039080866,0.96968377,0.006745915,0.01686589,0.0016599081,0.93923986,0.09469093,0.003905157,0.21712452,0.0014317197
D#maj,0.019114425,0.022127876,0.020720627,0.98775196,0.0007212315,0.00686054,0.0032945864,0.9713784,0.007960504,0.0016264032,0.977735,0.0011948986
Gmin,0.10723792,0.006733415,0.81541455,0.109219015,0.021302631,0.23516785,0.0063360627,0.935552,0.0061759725,0.015215122,0.8852507,0.03330172
A#maj,0.008131816,0.0013212274,0.9709133,0.0058984845,0.0006416915,0.9861656,0.00042015087,0.009848271,0.12355509,0.006565736,0.9893015,0.00049336476
Cmin,0.98079795,0.0010261693,0.0046860958,0.9628374,0.008723236,0.019449055,0.0018702236,0.93767965,0.073041536,0.006019256,0.0795632,0.0021511274
A#maj,0.009770259,0.0012638953,0.96723187,0.0071169804,0.00082406955,0.98030466,0.00079498516,0.0124710845,0.03132016,0.009879915,0.98669827,0.0007411268
G#maj,0.9644925,0.011676408,0.0025198595,0.9177423,0.0008272251,0.24326317,0.017267052,0.011824087,0.9876124,0.0014011969,0.008315661,0.002430685
Cmin,0.97867984,0.0010130395,0.003835441,0.9689573,0.006870542,0.017463133,0.0016761762,0.93652743,0.09220043,0.0040426855,0.21760583,0.0014115974
D#maj,0.018126125,0.022502942,0.021170156,0.9880578,0.0006776053,0.0067180307,0.003319659,0.97095555,0.00780248,0.0016007035,0.9782781,0.0011523712
Gmin,0.10986565,0.006438788,0.8206435,0.10601137,0.020969043,0.23738836,0.0060448763,0.9378491,0.005921581,0.014900143,0.88705856,0.033228505
A#maj,0.011045041,0.0015125888,0.96340525,0.009125119,0.00088670413,0.9780226,0.0008987672,0.014639006,0.034090716,0.010456227,0.9850205,0.0008740278
A#maj,0.008273684,0.0013494192,0.970344,0.006053763,0.0006714773,0.98589444,0.00043625216,0.010095609,0.12391068,0.0065181474,0.9890539,0.0005219925
Cmin,0.9803495,0.0010804547,0.0048304717,0.9618727,0.008961097,0.019727547,0.0019581413,0.9364332,0.077113196,0.006141275,0.07938597,0.0022159524
A#maj,0.0110137975,0.002410963,0.9629541,0.007162676,0.0008775413,0.9886072,0.0003812018,0.005274348,0.16426173,0.0062106256,0.98680073,0.00053587864
Cmin,0.94996077,0.0020838326,0.01787735,0.92924064,0.0066701784,0.14838871,0.0022036948,0.856415,0.17124976,0.016241392,0.3474954,0.0019426842
A#maj,0.022568118,0.0034857672,0.94171286,0.015449179,0.0013863025,0.9831658,0.00057220366,0.008137333,0.20748642,0.0092473775,0.980299,0.0008127321
D#maj,0.009753137,0.040564034,0.04478106,0.9795628,0.0008837608,0.009540335,0.0047010896,0.9631534,0.0073743677,0.0017700375,0.98244053,0.0012605141
Gmin,0.38718316,0.0057410127,0.70701426,0.08949943,0.07767176,0.47056457,0.0044125835,0.8786405,0.017224241,0.031681437,0.79559183,0.025401
G#maj,0.9819247,0.005066793,0.001257005,0.95168394,0.00041611778,0.13582276,0.031901672,0.0076687927,0.9922718,0.0010324161,0.0044247443,0.0012983204
Cmin,0.9824881,0.0010096236,0.0043669725,0.9639471,0.007669348,0.020465912,0.0021515482,0.9245371,0.092759594,0.005641784,0.074022815,0.001878497
A#maj,0.011942699,0.0024258478,0.96185535,0.0074686366,0.00087219477,0.9884004,0.000360159,0.005570081,0.15604618,0.0069175153,0.986207,0.0005320765
G#maj,0.9647724,0.011507151,0.0024346528,0.918996,0.00080784026,0.24027498,0.017104808,0.011641632,0.98785895,0.00135639,0.008152845,0.0024075254
Cmin,0.95167536,0.0019297026,0.017382246,0.9297577,0.0064058504,0.15276861,0.002021751,0.8574834,0.15639889,0.017059902,0.34202093,0.0018759869
A#maj,0.022694109,0.003451055,0.9424743,0.014709368,0.0014539275,0.98280936,0.0005788463,0.008350311,0.20771115,0.009318864,0.9798508,0.00084230496
D#maj,0.009865975,0.041628428,0.041017104,0.98067886,0.00095578266,0.008592401,0.0047136373,0.96474564,0.0070959264,0.0017856434,0.9822208,0.0013016498
Gmin,0.37825125,0.0051197275,0.71366805,0.08148058,0.077532046,0.480465,0.0042138123,0.8809864,0.014013434,0.031491797,0.7948298,0.025335101
G#maj,0.98303634,0.0045512607,0.0011118563,0.95344317,0.00034527396,0.13733917,0.032661952,0.006834346,0.9931659,0.0009333686,0.0040003555,0.0011587115
Cmin,0.98241794,0.0010882618,0.0043463972,0.9641739,0.00744278,0.020936977,0.0022840414,0.9187059,0.11199652,0.005356694,0.07211398,0.0018752774
A#maj,0.011128083,0.0014570976,0.9640195,0.008683677,0.0009163776,0.97750425,0.0008830676,0.015784772,0.034842394,0.010422119,0.98496145,0.0008994083
G#maj,0.964927,0.011710003,0.0026639102,0.9125696,0.00092455524,0.2728284,0.016387122,0.012659534,0.98594093,0.0017929401,0.009033455,0.0024144314
Cmin,0.97826546,0.0010589799,0.0038553786,0.96932006,0.0066016605,0.017747719,0.0017771018,0.9323788,0.10748477,0.003996781,0.21454881,0.0014314129
D#maj,0.02325572,0.02127951,0.021295194,0.9874191,0.0007660026,0.0075359982,0.0031541854,0.9711512,0.008346578,0.0017325543,0.97639805,0.0011802645
Cmin,0.97844034,0.0010294887,0.0038479366,0.9694282,0.0066605797,0.017604822,0.0017107498,0.93453145,0.10366359,0.0040117395,0.21581313,0.0014128505
Gmin,0.10112312,0.0063711996,0.8260683,0.10026585,0.020194726,0.23553523,0.006007633,0.93833524,0.005617103,0.01452036,0.8890637,0.033887587
A#maj,0.00821021,0.0013709759,0.97029775,0.006094374,0.0006797383,0.9856323,0.00045989404,0.010411664,0.12110709,0.0064757257,0.98904616,0.0005364023
Cmin,0.98076123,0.001048686,0.004789575,0.961168,0.0090808505,0.020080803,0.0019273972,0.93577296,0.07112614,0.0062839543,0.07937007,0.0021735495
A#maj,0.010027306,0.0012960366,0.96669805,0.0074272873,0.00085469935,0.97919196,0.00082176627,0.013715575,0.031466298,0.009952376,0.98640525,0.0007693655
G#maj,0.96547633,0.011670324,0.0026178644,0.9140612,0.0008754054,0.26175457,0.016040863,0.0123935025,0.9869414,0.0016023612,0.0086208545,0.0023191045
Cmin,0.9786213,0.0010239097,0.0038644236,0.96951926,0.0068095652,0.016852036,0.0016853064,0.93800914,0.09961613,0.003895713,0.21536118,0.0014308157
D#maj,0.02288819,0.020918071,0.021391733,0.98750156,0.00076426804,0.007546785,0.0031313899,0.97135,0.008329591,0.00173515,0.97664934,0.0011809755
Gmin,0.1003607,0.0068055764,0.81842846,0.11059822,0.020505635,0.23254041,0.006335505,0.9359792,0.006167623,0.014826434,0.8882391,0.033618405
A#maj,0.008277396,0.0013176486,0.9706954,0.0059711672,0.0006809646,0.9855999,0.00045382837,0.010678512,0.118114375,0.0066249887,0.98903877,0.00053286436
Cmin,0.9774064,0.0012718895,0.0057719555,0.9545283,0.010953714,0.022891458,0.002302147,0.9303502,0.06500107,0.007295714,0.08289822,0.0027668427
D#maj,0.019839827,0.022312893,0.021255214,0.98791647,0.0007112268,0.0070369043,0.0032789859,0.97081244,0.008126612,0.0016642177,0.9775205,0.001163089
Gmin,0.083768964,0.006547545,0.8400673,0.09820678,0.01820056,0.22952607,0.0062373984,0.93959904,0.0050219027,0.0139906015,0.89805704,0.033120442
A#maj,0.008543545,0.0013529717,0.9703968,0.0060852002,0.0006815889,0.9855099,0.00043025395,0.011188655,0.12750265,0.0065891137,0.98870826,0.0005491289
Cmin,0.98075086,0.0010544445,0.004788887,0.9614639,0.009003785,0.019862026,0.0019203865,0.9363152,0.074568816,0.006190843,0.07884263,0.002178097
A#maj,0.010011598,0.0012785745,0.9668665,0.0073708454,0.0008507099,0.9795061,0.0008063488,0.013537362,0.03230122,0.00996381,0.9864443,0.00076400704
G#maj,0.9644112,0.01196082,0.0026340794,0.9143719,0.0008853538,0.2534295,0.01700092,0.012416372,0.9868097,0.0015811018,0.008714423,0.00239937
Gmaj,0.031887334,0.00089907594,0.9514678,0.0011108158,0.04317646,0.048308544,0.0069422615,0.98503274,0.0009165508,0.010857078,0.0019798717,0.9498498
Emin,0.07083824,0.0061086603,0.16848716,0.002381486,0.97536993,0.0014942551,0.0048565203,0.9047418,0.19570789,0.019050058,0.0017653039,0.9202415
Gmaj,0.02089146,0.0015496009,0.95561266,0.0011998746,0.043470778,0.08644874,0.008443068,0.9809262,0.0014373738,0.013493632,0.0029846856,0.95083964
Cmaj,0.98757637,0.00063409476,0.0076370337,0.002218541,0.9734506,0.0054316204,0.0006357004,0.98567253,0.0010114176,0.009448337,0.0234988,0.015059574
Fmaj,0.97573227,0.0003458432,0.04651202,0.012672691,0.02399391,0.9902611,0.00019367048,0.0063271737,0.0016322332,0.9777329,0.003373029,0.0013869577
Dmin,0.1597903,0.00080990914,0.974239,0.00068306486,0.007972851,0.9688814,0.011744908,0.010643867,0.0010568006,0.9683427,0.0073106657,0.004981754
Cmaj,0.98525894,0.00081346754,0.009901424,0.0025716424,0.9675369,0.008446924,0.0008723711,0.9728964,0.0015125186,0.016816923,0.067605905,0.013930568
Gmaj,0.032246936,0.0009077522,0.9510862,0.0011296785,0.043697625,0.047693707,0.0069673606,0.984981,0.0009365769,0.010878665,0.0019685093,0.9498737
Emin,0.07045939,0.006123237,0.1688182,0.0023833124,0.9753865,0.0014915612,0.0048804292,0.9056303,0.19348626,0.019047448,0.0017617873,0.9205979
Gmaj,0.021197278,0.0015889436,0.95438313,0.001189237,0.04613004,0.08462063,0.008480497,0.98091763,0.0014821098,0.013600071,0.0029975115,0.9504244
G#maj,0.9427419,0.015759801,0.0033114157,0.9163842,0.0019954087,0.10357825,0.05362888,0.013521421,0.9777078,0.0027342162,0.010356784,0.006097561
Cmaj,0.9864214,0.0007317647,0.008273587,0.00238363,0.9710756,0.00584602,0.000727154,0.9843947,0.0010651933,0.010332351,0.02344325,0.015172305
G#maj,0.9509625,0.013843617,0.003970149,0.9116953,0.0027046392,0.11629992,0.038354028,0.023223544,0.97337234,0.0031115669,0.011944418,0.0051949364
D#maj,0.08653426,0.07153454,0.035496254,0.9518903,0.0031765879,0.029137282,0.023163294,0.8158795,0.117781945,0.0069364565,0.86438084,0.007062047
Cmin,0.95725965,0.003941214,0.014071872,0.8640507,0.07043134,0.050746944,0.007152704,0.8726445,0.11450567,0.014469185,0.1527936,0.0077282717
A#maj,0.03727784,0.009398692,0.87821007,0.027750537,0.0057725953,0.94016415,0.004492211,0.026364641,0.10376721,0.030446637,0.94435465,0.003823511
G#maj,0.9383005,0.011522279,0.0035189858,0.9466165,0.0023467462,0.034269754,0.06751203,0.021505328,0.97172105,0.0025217142,0.012068077,0.0070669847
Cmin,0.9669747,0.0023604631,0.010788053,0.8924349,0.03828928,0.040638782,0.00452967,0.8914887,0.059999276,0.013091385,0.1139776,0.005068944
Fmaj,0.9759219,0.00032950274,0.046184663,0.012618227,0.02308581,0.9908152,0.00018730915,0.006033181,0.0015752955,0.978318,0.0033025083,0.0013588562
Dmin,0.15982172,0.0008120296,0.9740973,0.0006947675,0.007956613,0.96903074,0.011681412,0.010623553,0.0010781962,0.96822006,0.0073544164,0.0049710893
Cmaj,0.9853526,0.0008063355,0.009856996,0.0025422554,0.96771866,0.008410976,0.00086527184,0.9732245,0.001496446,0.016611425,0.06670565,0.013844791
D#maj,0.08686345,0.071184315,0.035548866,0.9517852,0.0032092067,0.029037768,0.023134425,0.8164384,0.1173389,0.006956353,0.86391306,0.0071163387
Gmaj,0.032396562,0.00090486754,0.9510881,0.0011322615,0.043340016,0.04917242,0.006913375,0.98491126,0.0009395833,0.010900199,0.0020024895,0.9494469
Emin,0.06869283,0.006094748,0.16816108,0.0023678464,0.97548693,0.0014863309,0.004831842,0.90661895,0.19316396,0.018944811,0.001757882,0.9208913
Gmaj,0.020960901,0.0015682982,0.9554591,0.001203903,0.043889776,0.08553701,0.0085678715,0.98085415,0.0014403446,0.013597919,0.0029982303,0.9505835
Cmaj,0.98685217,0.0006996488,0.0079776095,0.0022696394,0.97245586,0.005594226,0.00068499846,0.9849723,0.0010411094,0.009938585,0.021121725,0.015367227
G#maj,0.9505628,0.01408759,0.0039844452,0.91022235,0.0026853143,0.12149985,0.038915314,0.022743016,0.97328806,0.0031521586,0.0120047955,0.0052320035
D#maj,0.08422495,0.07146991,0.035604928,0.95193666,0.0031711198,0.028826525,0.023077961,0.8174589,0.11486945,0.0069071422,0.8661146,0.007062583
Cmin,0.95729125,0.0039310833,0.014073164,0.8641878,0.07079346,0.050696496,0.007135949,0.8731504,0.11380721,0.014455266,0.15378018,0.007719264
A#maj,0.03759594,0.009464556,0.87771887,0.027960131,0.005835201,0.9399837,0.0045033353,0.026462283,0.10497378,0.030435415,0.944085,0.0038413906
G#maj,0.9379865,0.011584635,0.0035391662,0.9465953,0.0023493343,0.034274403,0.06755189,0.021602461,0.97160465,0.0025258523,0.012162023,0.0070762495
Cmin,0.96704245,0.002344311,0.010784892,0.8922168,0.038461898,0.040563636,0.0045071403,0.891971,0.05919202,0.013090848,0.11409853,0.0050670104
Cmin,0.9573107,0.00392177,0.014065782,0.86373883,0.07090757,0.050756037,0.0071290135,0.87289524,0.1135051,0.014494673,0.15336667,0.0077234777
Fmaj,0.97607774,0.00032946415,0.04547905,0.012744071,0.022928394,0.9908454,0.00018828928,0.005991527,0.0016028715,0.97826487,0.003305856,0.0013475844
Dmin,0.1591592,0.0008062505,0.9744218,0.0006811838,0.007879369,0.96908706,0.011638515,0.010562398,0.0010619442,0.96832377,0.0073249824,0.004954513
Cmaj,0.98540586,0.00080626353,0.00982352,0.0025291282,0.96795654,0.008364885,0.00086386385,0.9732962,0.0014964683,0.016612556,0.06525441,0.013920787
Gmaj,0.032237,0.0009112688,0.9510812,0.001122026,0.0438188,0.04839805,0.006965571,0.98493403,0.0009342815,0.010932583,0.0019882205,0.94962394
Emin,0.068944536,0.0060850196,0.16828345,0.0023509075,0.97546566,0.0014841397,0.00484283,0.9085843,0.18737859,0.018926838,0.0017638283,0.9210349
Gmaj,0.020838132,0.0015734702,0.9553308,0.0012066895,0.043990497,0.08471201,0.008583687,0.98083085,0.0014556134,0.013592544,0.0030003088,0.95065534
Cmaj,0.9866312,0.000718783,0.008134477,0.0023481732,0.9716608,0.005755441,0.0007082382,0.98466545,0.0010477665,0.010191015,0.02276052,0.015181045
G#maj,0.9508526,0.013846854,0.0039691566,0.91219205,0.0027170922,0.114498034,0.038746428,0.023304267,0.97328204,0.0031125504,0.011962912,0.0052205115
D#maj,0.08767683,0.07122813,0.03543422,0.95172423,0.0032093064,0.029202553,0.023180516,0.81540954,0.11889941,0.0069477498,0.86296946,0.007101747
Cmin,0.957263,0.0039492664,0.014068687,0.86468893,0.070298806,0.050742567,0.00715433,0.87289274,0.11436614,0.014450063,0.15378286,0.007695993
A#maj,0.037506234,0.009432675,0.8778655,0.027935829,0.005788864,0.9401398,0.004494352,0.026394486,0.1045832,0.030419435,0.9442309,0.0038214752
A#maj,0.03721453,0.00943586,0.87873465,0.027689874,0.005785413,0.9405428,0.0044911643,0.026243718,0.104609594,0.030361814,0.9443764,0.0038420723
G#maj,0.9384631,0.011527276,0.0035172869,0.94679004,0.0023456179,0.034136172,0.0675364,0.021553112,0.97170097,0.0025197712,0.012092424,0.007036122
Cmin,0.9816656,0.0012047281,0.0057273107,0.9360046,0.023352148,0.023313126,0.00273586,0.9325883,0.04327663,0.0070142024,0.096833944,0.0027768482
Gmin,0.7419196,0.007751777,0.31056955,0.11403233,0.36206046,0.18868728,0.011957713,0.8973946,0.0114875585,0.03774661,0.61080545,0.042123336
Cmin,0.9337184,0.00868074,0.021703208,0.8485389,0.04469085,0.08004284,0.01921162,0.7142081,0.31790158,0.025056766,0.112739526,0.011778158
A#maj,0.16054174,0.0024057408,0.85225785,0.022828612,0.0126007525,0.9443852,0.0025236357,0.05001774,0.026440999,0.074129835,0.90506166,0.0028826317
Cmin,0.9824682,0.0010520219,0.005465731,0.9500017,0.016394602,0.027789926,0.0023504382,0.9356323,0.04507009,0.006904053,0.14577892,0.0017832277
Gmin,0.72136486,0.009556046,0.3125637,0.15457003,0.3063003,0.21575598,0.013516006,0.87237567,0.01563163,0.04583908,0.60998577,0.040861685
Cmin,0.9320736,0.00894844,0.021332014,0.86882883,0.03745039,0.074149035,0.017381344,0.74387974,0.3184847,0.023005622,0.12095785,0.011256485
A#maj,0.20327963,0.0026494565,0.82981217,0.028035896,0.016636198,0.934348,0.0028676246,0.062116604,0.032655112,0.08154803,0.8809309,0.0035200191
G#maj,0.93818474,0.011520403,0.0035038658,0.94679374,0.0023383924,0.03414611,0.06730075,0.02157178,0.9717545,0.0025062829,0.012078357,0.007054712
Cmin,0.96712,0.00205923,0.010096341,0.9292654,0.02005568,0.047386594,0.0034072301,0.9005293,0.05416548,0.011534028,0.23504554,0.0027152488
G#maj,0.95088035,0.014952093,0.0039600814,0.90624917,0.0026067,0.12784377,0.04081848,0.019851666,0.9745211,0.0032602441,0.011344554,0.005184575
D#maj,0.08817951,0.070708945,0.03542955,0.95181817,0.0032102375,0.029126858,0.023079652,0.8156797,0.1193515,0.006931554,0.86251116,0.007114075
Cmin,0.95725,0.0039547165,0.014085417,0.8644739,0.07036937,0.05078579,0.0071767336,0.87255526,0.11512307,0.014470206,0.15332682,0.007710975
A#maj,0.03716671,0.009404446,0.87893957,0.027640495,0.005777677,0.9404984,0.004489253,0.026268365,0.10411494,0.030289588,0.9444608,0.0038332965
G#maj,0.93845147,0.011534718,0.003522991,0.9467486,0.0023473885,0.03417662,0.06750911,0.021563947,0.97168297,0.0025228567,0.012104231,0.0070352308
Cmin,0.9818225,0.00119257,0.0056552254,0.9362869,0.023294806,0.023178687,0.002716306,0.93261707,0.043793608,0.0069260607,0.09614636,0.002729709
Gmin,0.70915467,0.008353388,0.34795704,0.11786459,0.32220417,0.20502993,0.01252416,0.89096296,0.012411217,0.0402306,0.61918205,0.04401911
Cmin,0.9353679,0.008923854,0.021583954,0.8576822,0.042139184,0.0780977,0.020524923,0.7109962,0.3563116,0.02288115,0.11733961,0.010860009
A#maj,0.16519725,0.0024435841,0.8502645,0.023775669,0.013264691,0.94306374,0.0025620707,0.051712602,0.026972352,0.07255798,0.90431625,0.002919339
Cmin,0.96709263,0.002337806,0.010778296,0.8923248,0.038464554,0.040482767,0.0045023495,0.8922413,0.059022117,0.013078949,0.114101835,0.0050609983
Cmin,0.96565527,0.0021042626,0.011772278,0.9034228,0.031758275,0.05969089,0.003687805,0.8874503,0.048010513,0.014944878,0.19923982,0.003459143
Fmaj,0.97563756,0.00032179005,0.047839157,0.012649365,0.022757951,0.99095327,0.0001839251,0.005961206,0.0015333231,0.9784315,0.0032906337,0.001349244
Dmin,0.15936644,0.0008126738,0.9743543,0.00068478833,0.007917218,0.9689004,0.0116933705,0.010645607,0.0010712706,0.9681204,0.007361916,0.0049976576
Cmaj,0.9854114,0.00080815377,0.009779923,0.0025009073,0.9683106,0.00825644,0.0008553249,0.97329986,0.0015066055,0.016663754,0.06537576,0.013960261
A#maj,0.015616707,0.0030309663,0.9333566,0.013132013,0.0017124665,0.9664963,0.0019401823,0.015724022,0.028564142,0.018390695,0.9767746,0.0012178201
Fmin,0.805106,0.033967167,0.10896253,0.24577197,0.012412074,0.9208488,0.0037069023,0.021315308,0.888573,0.051057506,0.07553923,0.013054869
Cmin,0.9851468,0.00081711536,0.0043155015,0.943745,0.014370433,0.041021507,0.0014336479,0.91257656,0.08628644,0.0061542406,0.12878937,0.0015228841
C#maj,0.049075972,0.8675195,0.02631554,0.09150149,0.036958516,0.7544835,0.074124,0.031147802,0.6464995,0.033586055,0.3918566,0.04577552
D#maj,0.097573824,0.5808319,0.028080089,0.5608308,0.07589363,0.1368527,0.1435693,0.42949358,0.2788776,0.03393426,0.5961503,0.036833394
G#maj,0.07806544,0.6379499,0.042343833,0.1739824,0.082216226,0.26223177,0.21320508,0.061903775,0.38211226,0.05141265,0.35565862,0.05892187
Fmin,0.26644975,0.33762026,0.18225874,0.15143776,0.033476748,0.77211124,0.036478054,0.09639453,0.54902744,0.10694984,0.3061686,0.045601234
C#maj,0.039906316,0.8977543,0.01945124,0.065868385,0.03652791,0.794552,0.056159295,0.023095353,0.72535926,0.030644804,0.30866483,0.048906386
D#maj,0.10646702,0.5809109,0.02782998,0.5602701,0.07444783,0.14127383,0.1428702,0.42910042,0.2859547,0.033894494,0.58873314,0.036439255
G#maj,0.07588742,0.64222187,0.04197101,0.17046878,0.08957142,0.2584842,0.2028264,0.06910293,0.3841456,0.05183402,0.3485734,0.061227035
G#maj,0.9382208,0.012444133,0.004306503,0.9282044,0.0024812692,0.06084976,0.052596617,0.018139098,0.97437376,0.0025848304,0.011783287,0.0064371885
Fmin,0.2525669,0.35687166,0.18775237,0.1480716,0.03198647,0.7721705,0.037409306,0.0931412,0.5565002,0.09277896,0.31414464,0.04568519
G#maj,0.9414748,0.012518896,0.004619816,0.9236016,0.0026424287,0.06895386,0.047479447,0.019270683,0.9734272,0.0029177207,0.012116281,0.005918262
Fmin,0.86263424,0.032836653,0.06022683,0.23420665,0.013400467,0.9318624,0.002663203,0.019150687,0.89045054,0.06574196,0.048589204,0.01170315
G#maj,0.84721035,0.033321314,0.030236017,0.78521127,0.0118890535,0.20672706,0.07927448,0.048612826,0.91413814,0.014470823,0.04430082,0.022924444
